genre,publisher,total_count,percentage_of_total_count
Shooter,Toei Animation,2,0.04269854824935952
Shooter,TopWare,2,0.04269854824935952
Shooter,Twilight Frontier,2,0.04269854824935952
Shooter,UPL,2,0.04269854824935952
Shooter,US Games,2,0.04269854824935952
Shooter,Uber Entertainment,2,0.04269854824935952
Shooter,Universal Interactive,2,0.04269854824935952
Shooter,ValuSoft,2,0.04269854824935952
Shooter,Wargaming.net,2,0.04269854824935952
Shooter,Xbox Game Studios,2,0.04269854824935952
Shooter,2Awesome Studio,1,0.02134927412467976
